"lon","lat","layer","bioregion"
4.9,39.4,"bathypelagic",9
4.9,39.6,"bathypelagic",9
4.9,39.8,"bathypelagic",9
4.9,40,"bathypelagic",9
4.9,40.2,"bathypelagic",8
4.9,40.4,"bathypelagic",8
4.9,40.6,"bathypelagic",9
4.9,40.8,"bathypelagic",5
4.9,41,"bathypelagic",5
4.9,41.2,"bathypelagic",5
4.9,41.4,"bathypelagic",5
4.9,41.6,"bathypelagic",5
4.9,41.8,"bathypelagic",5
4.9,42,"bathypelagic",5
4.9,42.2,"bathypelagic",5
4.9,42.4,"bathypelagic",5
4.9,42.6,"bathypelagic",5
4.9,42.8,"bathypelagic",5
4.9,43,"bathypelagic",NA
4.9,43.2,"bathypelagic",NA
5.1,37,"bathypelagic",9
5.1,37.2,"bathypelagic",9
5.1,37.4,"bathypelagic",9
5.1,37.6,"bathypelagic",9
5.1,37.8,"bathypelagic",9
5.1,38,"bathypelagic",9
5.1,38.2,"bathypelagic",9
5.1,38.4,"bathypelagic",9
5.1,38.6,"bathypelagic",9
5.1,38.8,"bathypelagic",9
5.1,39,"bathypelagic",9
5.1,39.2,"bathypelagic",9
5.1,39.4,"bathypelagic",9
5.1,39.6,"bathypelagic",9
5.1,39.8,"bathypelagic",9
5.1,40,"bathypelagic",9
5.1,40.2,"bathypelagic",9
5.1,40.4,"bathypelagic",9
5.1,40.6,"bathypelagic",9
5.1,40.8,"bathypelagic",5
5.1,41,"bathypelagic",5
5.1,41.2,"bathypelagic",5
5.1,41.4,"bathypelagic",5
5.1,41.6,"bathypelagic",5
5.1,41.8,"bathypelagic",5
5.1,42,"bathypelagic",5
5.1,42.2,"bathypelagic",5
5.1,42.4,"bathypelagic",5
5.1,42.6,"bathypelagic",5
5.1,42.8,"bathypelagic",5
5.1,43,"bathypelagic",9
5.1,43.2,"bathypelagic",NA
5.3,36.8,"bathypelagic",9
5.3,37,"bathypelagic",9
5.3,37.2,"bathypelagic",9
5.3,37.4,"bathypelagic",9
5.3,37.6,"bathypelagic",9
5.3,37.8,"bathypelagic",9
5.3,38,"bathypelagic",9
5.3,38.2,"bathypelagic",9
5.3,38.4,"bathypelagic",9
5.3,38.6,"bathypelagic",9
5.3,38.8,"bathypelagic",9
5.3,39,"bathypelagic",9
5.3,39.2,"bathypelagic",9
5.3,39.4,"bathypelagic",9
5.3,39.6,"bathypelagic",9
5.3,39.8,"bathypelagic",9
5.3,40,"bathypelagic",9
5.3,40.2,"bathypelagic",9
5.3,40.4,"bathypelagic",9
5.3,40.6,"bathypelagic",9
5.3,40.8,"bathypelagic",5
5.3,41,"bathypelagic",5
5.3,41.2,"bathypelagic",5
5.3,41.4,"bathypelagic",5
5.3,41.6,"bathypelagic",5
5.3,41.8,"bathypelagic",5
5.3,42,"bathypelagic",5
5.3,42.2,"bathypelagic",5
5.3,42.4,"bathypelagic",5
5.3,42.6,"bathypelagic",5
5.3,42.8,"bathypelagic",5
5.3,43,"bathypelagic",9
5.5,37,"bathypelagic",9
5.5,37.2,"bathypelagic",9
5.5,37.4,"bathypelagic",9
5.5,37.6,"bathypelagic",9
5.5,37.8,"bathypelagic",9
5.5,38,"bathypelagic",9
5.5,38.2,"bathypelagic",9
5.5,38.4,"bathypelagic",9
5.5,38.6,"bathypelagic",9
5.5,38.8,"bathypelagic",9
5.5,39,"bathypelagic",9
5.5,39.2,"bathypelagic",9
5.5,39.4,"bathypelagic",9
5.5,39.6,"bathypelagic",9
5.5,39.8,"bathypelagic",9
5.5,40,"bathypelagic",9
5.5,40.2,"bathypelagic",9
5.5,40.4,"bathypelagic",9
5.5,40.6,"bathypelagic",9
5.5,40.8,"bathypelagic",9
5.5,41,"bathypelagic",9
5.5,41.2,"bathypelagic",9
5.5,41.4,"bathypelagic",5
5.5,41.6,"bathypelagic",5
5.5,41.8,"bathypelagic",5
5.5,42,"bathypelagic",5
5.5,42.2,"bathypelagic",5
5.5,42.4,"bathypelagic",5
5.5,42.6,"bathypelagic",5
5.5,42.8,"bathypelagic",9
5.5,43,"bathypelagic",9
5.7,37,"bathypelagic",9
5.7,37.2,"bathypelagic",9
5.7,37.4,"bathypelagic",9
5.7,37.6,"bathypelagic",9
5.7,37.8,"bathypelagic",9
5.7,38,"bathypelagic",9
5.7,38.2,"bathypelagic",9
5.7,38.4,"bathypelagic",9
5.7,38.6,"bathypelagic",9
5.7,38.8,"bathypelagic",9
5.7,39,"bathypelagic",9
5.7,39.2,"bathypelagic",9
5.7,39.4,"bathypelagic",9
5.7,39.6,"bathypelagic",9
5.7,39.8,"bathypelagic",9
5.7,40,"bathypelagic",9
5.7,40.2,"bathypelagic",9
5.7,40.4,"bathypelagic",5
5.7,40.6,"bathypelagic",5
5.7,40.8,"bathypelagic",9
5.7,41,"bathypelagic",9
5.7,41.2,"bathypelagic",5
5.7,41.4,"bathypelagic",5
5.7,41.6,"bathypelagic",5
5.7,41.8,"bathypelagic",5
5.7,42,"bathypelagic",5
5.7,42.2,"bathypelagic",5
5.7,42.4,"bathypelagic",5
5.7,42.6,"bathypelagic",5
5.7,42.8,"bathypelagic",5
5.7,43,"bathypelagic",NA
5.9,37,"bathypelagic",9
5.9,37.2,"bathypelagic",9
5.9,37.4,"bathypelagic",9
5.9,37.6,"bathypelagic",9
5.9,37.8,"bathypelagic",9
5.9,38,"bathypelagic",9
5.9,38.2,"bathypelagic",9
5.9,38.4,"bathypelagic",9
5.9,38.6,"bathypelagic",9
5.9,38.8,"bathypelagic",9
5.9,39,"bathypelagic",9
5.9,39.2,"bathypelagic",9
5.9,39.4,"bathypelagic",9
5.9,39.6,"bathypelagic",9
5.9,39.8,"bathypelagic",9
5.9,40,"bathypelagic",9
5.9,40.2,"bathypelagic",9
5.9,40.4,"bathypelagic",5
5.9,40.6,"bathypelagic",5
5.9,40.8,"bathypelagic",5
5.9,41,"bathypelagic",5
5.9,41.2,"bathypelagic",5
5.9,41.4,"bathypelagic",5
5.9,41.6,"bathypelagic",5
5.9,41.8,"bathypelagic",5
5.9,42,"bathypelagic",5
5.9,42.2,"bathypelagic",5
5.9,42.4,"bathypelagic",5
5.9,42.6,"bathypelagic",5
5.9,42.8,"bathypelagic",5
6.1,37,"bathypelagic",9
6.1,37.2,"bathypelagic",9
6.1,37.4,"bathypelagic",9
6.1,37.6,"bathypelagic",9
6.1,37.8,"bathypelagic",9
6.1,38,"bathypelagic",9
6.1,38.2,"bathypelagic",9
6.1,38.4,"bathypelagic",9
6.1,38.6,"bathypelagic",9
6.1,38.8,"bathypelagic",9
6.1,39,"bathypelagic",9
6.1,39.2,"bathypelagic",9
6.1,39.4,"bathypelagic",9
6.1,39.6,"bathypelagic",9
6.1,39.8,"bathypelagic",9
6.1,40,"bathypelagic",5
6.1,40.2,"bathypelagic",9
6.1,40.4,"bathypelagic",5
6.1,40.6,"bathypelagic",5
6.1,40.8,"bathypelagic",5
6.1,41,"bathypelagic",5
6.1,41.2,"bathypelagic",5
6.1,41.4,"bathypelagic",5
6.1,41.6,"bathypelagic",5
6.1,41.8,"bathypelagic",5
6.1,42,"bathypelagic",9
6.1,42.2,"bathypelagic",9
6.1,42.4,"bathypelagic",5
6.1,42.6,"bathypelagic",5
6.1,42.8,"bathypelagic",5
6.3,37.2,"bathypelagic",9
6.3,37.4,"bathypelagic",9
6.3,37.6,"bathypelagic",9
6.3,37.8,"bathypelagic",9
6.3,38,"bathypelagic",9
6.3,38.2,"bathypelagic",9
6.3,38.4,"bathypelagic",9
6.3,38.6,"bathypelagic",9
6.3,38.8,"bathypelagic",9
6.3,39,"bathypelagic",9
6.3,39.2,"bathypelagic",9
6.3,39.4,"bathypelagic",9
6.3,39.6,"bathypelagic",9
6.3,39.8,"bathypelagic",5
6.3,40,"bathypelagic",5
6.3,40.2,"bathypelagic",9
6.3,40.4,"bathypelagic",5
6.3,40.6,"bathypelagic",5
6.3,40.8,"bathypelagic",5
6.3,41,"bathypelagic",9
6.3,41.2,"bathypelagic",9
6.3,41.4,"bathypelagic",9
6.3,41.6,"bathypelagic",9
6.3,41.8,"bathypelagic",9
6.3,42,"bathypelagic",9
6.3,42.2,"bathypelagic",9
6.3,42.4,"bathypelagic",5
6.3,42.6,"bathypelagic",5
6.3,42.8,"bathypelagic",5
6.5,37.2,"bathypelagic",9
6.5,37.4,"bathypelagic",9
6.5,37.6,"bathypelagic",9
6.5,37.8,"bathypelagic",9
6.5,38,"bathypelagic",9
6.5,38.2,"bathypelagic",9
6.5,38.4,"bathypelagic",9
6.5,38.6,"bathypelagic",9
6.5,38.8,"bathypelagic",9
6.5,39,"bathypelagic",9
6.5,39.2,"bathypelagic",9
6.5,39.4,"bathypelagic",9
6.5,39.6,"bathypelagic",9
6.5,39.8,"bathypelagic",5
6.5,40,"bathypelagic",5
6.5,40.2,"bathypelagic",5
6.5,40.4,"bathypelagic",5
6.5,40.6,"bathypelagic",5
6.5,40.8,"bathypelagic",5
6.5,41,"bathypelagic",9
6.5,41.2,"bathypelagic",9
6.5,41.4,"bathypelagic",9
6.5,41.6,"bathypelagic",9
6.5,41.8,"bathypelagic",9
6.5,42,"bathypelagic",9
6.5,42.2,"bathypelagic",9
6.5,42.4,"bathypelagic",5
6.5,42.6,"bathypelagic",5
6.5,42.8,"bathypelagic",5
6.7,37.2,"bathypelagic",9
6.7,37.4,"bathypelagic",9
6.7,37.6,"bathypelagic",9
6.7,37.8,"bathypelagic",9
6.7,38,"bathypelagic",9
6.7,38.2,"bathypelagic",9
6.7,38.4,"bathypelagic",9
6.7,38.6,"bathypelagic",9
6.7,38.8,"bathypelagic",9
6.7,39,"bathypelagic",9
6.7,39.2,"bathypelagic",9
6.7,39.4,"bathypelagic",9
6.7,39.6,"bathypelagic",9
6.7,39.8,"bathypelagic",9
6.7,40,"bathypelagic",5
6.7,40.2,"bathypelagic",5
6.7,40.4,"bathypelagic",5
6.7,40.6,"bathypelagic",5
6.7,40.8,"bathypelagic",5
6.7,41,"bathypelagic",9
6.7,41.2,"bathypelagic",9
6.7,41.4,"bathypelagic",9
6.7,41.6,"bathypelagic",9
6.7,41.8,"bathypelagic",9
6.7,42,"bathypelagic",9
6.7,42.2,"bathypelagic",9
6.7,42.4,"bathypelagic",5
6.7,42.6,"bathypelagic",5
6.7,42.8,"bathypelagic",5
6.7,43,"bathypelagic",5
6.9,37.2,"bathypelagic",9
6.9,37.4,"bathypelagic",9
6.9,37.6,"bathypelagic",9
6.9,37.8,"bathypelagic",9
6.9,38,"bathypelagic",9
6.9,38.2,"bathypelagic",9
6.9,38.4,"bathypelagic",9
6.9,38.6,"bathypelagic",9
6.9,38.8,"bathypelagic",9
6.9,39,"bathypelagic",9
6.9,39.2,"bathypelagic",9
6.9,39.4,"bathypelagic",9
6.9,39.6,"bathypelagic",9
6.9,39.8,"bathypelagic",9
6.9,40,"bathypelagic",9
6.9,40.2,"bathypelagic",5
6.9,40.4,"bathypelagic",5
6.9,40.6,"bathypelagic",5
6.9,40.8,"bathypelagic",5
6.9,41,"bathypelagic",9
6.9,41.2,"bathypelagic",9
6.9,41.4,"bathypelagic",9
6.9,41.6,"bathypelagic",9
6.9,41.8,"bathypelagic",9
6.9,42,"bathypelagic",9
6.9,42.2,"bathypelagic",9
6.9,42.4,"bathypelagic",9
6.9,42.6,"bathypelagic",5
6.9,42.8,"bathypelagic",5
6.9,43,"bathypelagic",5
6.9,43.2,"bathypelagic",5
7.1,37.2,"bathypelagic",9
7.1,37.4,"bathypelagic",9
7.1,37.6,"bathypelagic",9
7.1,37.8,"bathypelagic",9
7.1,38,"bathypelagic",9
7.1,38.2,"bathypelagic",9
7.1,38.4,"bathypelagic",9
7.1,38.6,"bathypelagic",9
7.1,38.8,"bathypelagic",9
7.1,39,"bathypelagic",9
7.1,39.2,"bathypelagic",9
7.1,39.4,"bathypelagic",9
7.1,39.6,"bathypelagic",9
7.1,39.8,"bathypelagic",9
7.1,40,"bathypelagic",9
7.1,40.2,"bathypelagic",9
7.1,40.4,"bathypelagic",5
7.1,40.6,"bathypelagic",5
7.1,40.8,"bathypelagic",5
7.1,41,"bathypelagic",9
7.1,41.2,"bathypelagic",9
7.1,41.4,"bathypelagic",9
7.1,41.6,"bathypelagic",9
7.1,41.8,"bathypelagic",9
7.1,42,"bathypelagic",9
7.1,42.2,"bathypelagic",9
7.1,42.4,"bathypelagic",5
7.1,42.6,"bathypelagic",5
7.1,42.8,"bathypelagic",5
7.1,43,"bathypelagic",5
7.1,43.2,"bathypelagic",5
7.1,43.4,"bathypelagic",5
7.3,37.2,"bathypelagic",NA
7.3,37.4,"bathypelagic",9
7.3,37.6,"bathypelagic",9
7.3,37.8,"bathypelagic",9
7.3,38,"bathypelagic",9
7.3,38.2,"bathypelagic",9
7.3,38.4,"bathypelagic",9
7.3,38.6,"bathypelagic",9
7.3,38.8,"bathypelagic",9
7.3,39,"bathypelagic",9
7.3,39.2,"bathypelagic",9
7.3,39.4,"bathypelagic",9
7.3,39.6,"bathypelagic",9
7.3,39.8,"bathypelagic",9
7.3,40,"bathypelagic",9
7.3,40.2,"bathypelagic",9
7.3,40.4,"bathypelagic",9
7.3,40.6,"bathypelagic",9
7.3,40.8,"bathypelagic",5
7.3,41,"bathypelagic",9
7.3,41.2,"bathypelagic",9
7.3,41.4,"bathypelagic",9
7.3,41.6,"bathypelagic",9
7.3,41.8,"bathypelagic",9
7.3,42,"bathypelagic",5
7.3,42.2,"bathypelagic",5
7.3,42.4,"bathypelagic",5
7.3,42.6,"bathypelagic",5
7.3,42.8,"bathypelagic",5
7.3,43,"bathypelagic",5
7.3,43.2,"bathypelagic",5
7.3,43.4,"bathypelagic",9
7.5,37.2,"bathypelagic",9
7.5,37.4,"bathypelagic",9
7.5,37.6,"bathypelagic",9
7.5,37.8,"bathypelagic",9
7.5,38,"bathypelagic",5
7.5,38.2,"bathypelagic",9
7.5,38.4,"bathypelagic",9
7.5,38.6,"bathypelagic",9
7.5,38.8,"bathypelagic",9
7.5,39,"bathypelagic",9
7.5,39.2,"bathypelagic",9
7.5,39.4,"bathypelagic",9
7.5,39.6,"bathypelagic",9
7.5,39.8,"bathypelagic",9
7.5,40,"bathypelagic",9
7.5,40.2,"bathypelagic",9
7.5,40.4,"bathypelagic",9
7.5,40.6,"bathypelagic",9
7.5,40.8,"bathypelagic",9
7.5,41,"bathypelagic",9
7.5,41.2,"bathypelagic",9
7.5,41.4,"bathypelagic",9
7.5,41.6,"bathypelagic",9
7.5,41.8,"bathypelagic",5
7.5,42,"bathypelagic",5
7.5,42.2,"bathypelagic",5
7.5,42.4,"bathypelagic",5
7.5,42.6,"bathypelagic",5
7.5,42.8,"bathypelagic",5
7.5,43,"bathypelagic",5
7.5,43.2,"bathypelagic",5
7.5,43.4,"bathypelagic",9
7.5,43.6,"bathypelagic",5
7.7,37.2,"bathypelagic",9
7.7,37.4,"bathypelagic",9
7.7,37.6,"bathypelagic",9
7.7,37.8,"bathypelagic",9
7.7,38,"bathypelagic",5
7.7,38.2,"bathypelagic",9
7.7,38.4,"bathypelagic",9
7.7,38.6,"bathypelagic",9
7.7,38.8,"bathypelagic",9
7.7,39,"bathypelagic",9
7.7,39.2,"bathypelagic",9
7.7,39.4,"bathypelagic",9
7.7,39.6,"bathypelagic",9
7.7,39.8,"bathypelagic",9
7.7,40,"bathypelagic",9
7.7,40.2,"bathypelagic",9
7.7,40.4,"bathypelagic",9
7.7,40.6,"bathypelagic",9
7.7,40.8,"bathypelagic",9
7.7,41,"bathypelagic",9
7.7,41.2,"bathypelagic",9
7.7,41.4,"bathypelagic",9
7.7,41.6,"bathypelagic",9
7.7,41.8,"bathypelagic",5
7.7,42,"bathypelagic",5
7.7,42.2,"bathypelagic",5
7.7,42.4,"bathypelagic",5
7.7,42.6,"bathypelagic",5
7.7,42.8,"bathypelagic",5
7.7,43,"bathypelagic",5
7.7,43.2,"bathypelagic",5
7.7,43.4,"bathypelagic",9
7.7,43.6,"bathypelagic",9
7.9,37,"bathypelagic",NA
7.9,37.2,"bathypelagic",9
7.9,37.4,"bathypelagic",9
7.9,37.6,"bathypelagic",9
7.9,37.8,"bathypelagic",9
7.9,38,"bathypelagic",9
7.9,38.2,"bathypelagic",9
7.9,38.4,"bathypelagic",9
7.9,38.6,"bathypelagic",9
7.9,38.8,"bathypelagic",9
7.9,39,"bathypelagic",9
7.9,39.2,"bathypelagic",NA
7.9,39.4,"bathypelagic",NA
7.9,39.6,"bathypelagic",9
7.9,39.8,"bathypelagic",9
7.9,40,"bathypelagic",9
7.9,40.2,"bathypelagic",9
7.9,40.4,"bathypelagic",9
7.9,40.6,"bathypelagic",NA
7.9,40.8,"bathypelagic",9
7.9,41,"bathypelagic",9
7.9,41.2,"bathypelagic",9
7.9,41.4,"bathypelagic",9
7.9,41.6,"bathypelagic",9
7.9,41.8,"bathypelagic",5
7.9,42,"bathypelagic",5
7.9,42.2,"bathypelagic",5
7.9,42.4,"bathypelagic",9
7.9,42.6,"bathypelagic",9
7.9,42.8,"bathypelagic",5
7.9,43,"bathypelagic",5
7.9,43.2,"bathypelagic",5
7.9,43.4,"bathypelagic",5
7.9,43.6,"bathypelagic",5
8.1,37.2,"bathypelagic",9
8.1,37.4,"bathypelagic",9
8.1,37.6,"bathypelagic",9
8.1,37.8,"bathypelagic",9
8.1,38,"bathypelagic",9
8.1,38.2,"bathypelagic",9
8.1,38.4,"bathypelagic",9
8.1,38.6,"bathypelagic",9
8.1,38.8,"bathypelagic",9
8.1,39,"bathypelagic",NA
8.1,39.2,"bathypelagic",NA
8.1,39.4,"bathypelagic",NA
8.1,39.6,"bathypelagic",NA
8.1,39.8,"bathypelagic",NA
8.1,40,"bathypelagic",NA
8.1,40.2,"bathypelagic",NA
8.1,40.4,"bathypelagic",NA
8.1,41.2,"bathypelagic",9
8.1,41.4,"bathypelagic",9
8.1,41.6,"bathypelagic",9
8.1,41.8,"bathypelagic",5
8.1,42,"bathypelagic",5
8.1,42.2,"bathypelagic",5
8.1,42.4,"bathypelagic",9
8.1,42.6,"bathypelagic",9
8.1,42.8,"bathypelagic",5
8.1,43,"bathypelagic",5
8.1,43.2,"bathypelagic",5
8.1,43.4,"bathypelagic",5
8.1,43.6,"bathypelagic",5
8.1,43.8,"bathypelagic",9
8.3,37.2,"bathypelagic",NA
8.3,37.4,"bathypelagic",9
8.3,37.6,"bathypelagic",9
8.3,37.8,"bathypelagic",9
8.3,38,"bathypelagic",9
8.3,38.2,"bathypelagic",9
8.3,38.4,"bathypelagic",9
8.3,38.6,"bathypelagic",9
8.3,38.8,"bathypelagic",NA
8.3,39.6,"bathypelagic",NA
8.3,39.8,"bathypelagic",NA
8.3,40.2,"bathypelagic",NA
8.3,41.4,"bathypelagic",9
8.3,41.6,"bathypelagic",9
8.3,41.8,"bathypelagic",5
8.3,42,"bathypelagic",9
8.3,42.2,"bathypelagic",5
8.3,42.4,"bathypelagic",5
8.3,42.6,"bathypelagic",5
8.3,42.8,"bathypelagic",5
8.3,43,"bathypelagic",5
8.3,43.2,"bathypelagic",5
8.3,43.4,"bathypelagic",5
8.3,43.6,"bathypelagic",5
8.3,43.8,"bathypelagic",5
8.5,37.2,"bathypelagic",NA
8.5,37.4,"bathypelagic",NA
8.5,37.6,"bathypelagic",9
8.5,37.8,"bathypelagic",9
8.5,38,"bathypelagic",9
8.5,38.2,"bathypelagic",9
8.5,38.4,"bathypelagic",9
8.5,38.6,"bathypelagic",NA
8.5,38.8,"bathypelagic",NA
8.5,41,"bathypelagic",NA
8.5,41.2,"bathypelagic",NA
8.5,41.4,"bathypelagic",9
8.5,41.6,"bathypelagic",5
8.5,41.8,"bathypelagic",5
8.5,42.6,"bathypelagic",5
8.5,42.8,"bathypelagic",5
8.5,43,"bathypelagic",5
8.5,43.2,"bathypelagic",5
8.5,43.4,"bathypelagic",5
8.5,43.6,"bathypelagic",5
8.5,43.8,"bathypelagic",5
8.5,44,"bathypelagic",9
8.7,37.2,"bathypelagic",NA
8.7,37.4,"bathypelagic",NA
8.7,37.6,"bathypelagic",NA
8.7,37.8,"bathypelagic",9
8.7,38,"bathypelagic",9
8.7,38.2,"bathypelagic",9
8.7,38.4,"bathypelagic",9
8.7,38.6,"bathypelagic",NA
8.7,41.2,"bathypelagic",NA
8.7,41.4,"bathypelagic",NA
8.7,42.8,"bathypelagic",5
8.7,43,"bathypelagic",5
8.7,43.2,"bathypelagic",5
8.7,43.4,"bathypelagic",5
8.7,43.6,"bathypelagic",5
8.7,43.8,"bathypelagic",9
8.7,44,"bathypelagic",9
8.7,44.2,"bathypelagic",9
8.9,37.2,"bathypelagic",NA
8.9,37.4,"bathypelagic",NA
8.9,37.8,"bathypelagic",9
8.9,38,"bathypelagic",9
8.9,38.2,"bathypelagic",9
8.9,38.4,"bathypelagic",9
8.9,38.6,"bathypelagic",9
8.9,41.2,"bathypelagic",NA
8.9,42.8,"bathypelagic",5
8.9,43,"bathypelagic",5
8.9,43.2,"bathypelagic",5
8.9,43.4,"bathypelagic",5
8.9,43.6,"bathypelagic",9
8.9,43.8,"bathypelagic",9
8.9,44,"bathypelagic",5
8.9,44.2,"bathypelagic",9
9.1,37.4,"bathypelagic",NA
9.1,37.6,"bathypelagic",NA
9.1,37.8,"bathypelagic",NA
9.1,38,"bathypelagic",9
9.1,38.2,"bathypelagic",9
9.1,38.4,"bathypelagic",9
9.1,38.6,"bathypelagic",9
9.1,38.8,"bathypelagic",NA
9.1,43,"bathypelagic",5
9.1,43.2,"bathypelagic",5
9.1,43.4,"bathypelagic",5
9.1,43.6,"bathypelagic",5
9.1,43.8,"bathypelagic",5
9.1,44,"bathypelagic",5
9.1,44.2,"bathypelagic",9
9.3,37.4,"bathypelagic",NA
9.3,37.6,"bathypelagic",NA
9.3,37.8,"bathypelagic",NA
9.3,38,"bathypelagic",NA
9.3,38.2,"bathypelagic",5
9.3,38.4,"bathypelagic",5
9.3,38.6,"bathypelagic",5
9.3,38.8,"bathypelagic",9
9.3,39,"bathypelagic",NA
9.3,43.2,"bathypelagic",5
9.3,43.4,"bathypelagic",5
9.3,43.6,"bathypelagic",5
9.3,43.8,"bathypelagic",5
9.3,44,"bathypelagic",5
9.3,44.2,"bathypelagic",9
9.5,37.4,"bathypelagic",NA
9.5,37.6,"bathypelagic",NA
9.5,37.8,"bathypelagic",NA
9.5,38,"bathypelagic",NA
9.5,38.2,"bathypelagic",5
9.5,38.4,"bathypelagic",5
9.5,38.6,"bathypelagic",5
9.5,38.8,"bathypelagic",5
9.5,41.4,"bathypelagic",NA
9.5,41.6,"bathypelagic",NA
9.5,41.8,"bathypelagic",2
9.5,43.2,"bathypelagic",NA
9.5,43.4,"bathypelagic",5
9.5,43.6,"bathypelagic",5
9.5,43.8,"bathypelagic",NA
9.5,44,"bathypelagic",NA
9.7,37.6,"bathypelagic",NA
9.7,37.8,"bathypelagic",9
9.7,38,"bathypelagic",NA
9.7,38.2,"bathypelagic",9
9.7,38.4,"bathypelagic",5
9.7,38.6,"bathypelagic",5
9.7,38.8,"bathypelagic",5
9.7,39,"bathypelagic",9
9.7,39.2,"bathypelagic",9
9.7,41.2,"bathypelagic",NA
9.7,41.4,"bathypelagic",NA
9.7,41.6,"bathypelagic",9
9.7,41.8,"bathypelagic",2
9.7,42,"bathypelagic",2
9.7,42.2,"bathypelagic",NA
9.7,42.4,"bathypelagic",5
9.7,42.6,"bathypelagic",NA
9.7,42.8,"bathypelagic",NA
9.7,43,"bathypelagic",NA
9.7,43.2,"bathypelagic",NA
9.7,43.4,"bathypelagic",NA
9.7,43.6,"bathypelagic",NA
9.7,43.8,"bathypelagic",NA
9.7,44,"bathypelagic",NA
9.9,37.6,"bathypelagic",NA
9.9,37.8,"bathypelagic",NA
9.9,38,"bathypelagic",NA
9.9,38.2,"bathypelagic",9
9.9,38.4,"bathypelagic",9
9.9,38.6,"bathypelagic",9
9.9,38.8,"bathypelagic",9
9.9,39,"bathypelagic",9
9.9,39.2,"bathypelagic",9
9.9,39.4,"bathypelagic",9
9.9,39.6,"bathypelagic",9
9.9,39.8,"bathypelagic",9
9.9,40,"bathypelagic",9
9.9,40.2,"bathypelagic",9
9.9,40.4,"bathypelagic",NA
9.9,40.8,"bathypelagic",NA
9.9,41,"bathypelagic",NA
9.9,41.2,"bathypelagic",NA
9.9,41.4,"bathypelagic",9
9.9,41.6,"bathypelagic",9
9.9,41.8,"bathypelagic",9
9.9,42,"bathypelagic",5
9.9,42.2,"bathypelagic",5
9.9,42.4,"bathypelagic",9
9.9,42.6,"bathypelagic",9
9.9,42.8,"bathypelagic",NA
9.9,43.2,"bathypelagic",NA
9.9,43.6,"bathypelagic",NA
9.9,43.8,"bathypelagic",NA
10.1,37.4,"bathypelagic",NA
10.1,37.6,"bathypelagic",NA
10.1,37.8,"bathypelagic",NA
10.1,38,"bathypelagic",NA
10.1,38.2,"bathypelagic",NA
10.1,38.4,"bathypelagic",9
10.1,38.6,"bathypelagic",9
10.1,38.8,"bathypelagic",9
10.1,39,"bathypelagic",9
10.1,39.2,"bathypelagic",9
10.1,39.4,"bathypelagic",9
10.1,39.6,"bathypelagic",9
10.1,39.8,"bathypelagic",9
10.1,40,"bathypelagic",9
10.1,40.2,"bathypelagic",9
10.1,40.4,"bathypelagic",9
10.1,40.6,"bathypelagic",9
10.1,40.8,"bathypelagic",9
10.1,41,"bathypelagic",9
10.1,41.2,"bathypelagic",9
10.1,41.4,"bathypelagic",9
10.1,41.6,"bathypelagic",9
10.1,41.8,"bathypelagic",5
10.1,42,"bathypelagic",NA
10.1,42.2,"bathypelagic",NA
10.1,42.4,"bathypelagic",NA
10.1,43,"bathypelagic",NA
10.1,43.2,"bathypelagic",NA
10.1,43.4,"bathypelagic",NA
10.1,43.6,"bathypelagic",NA
10.1,43.8,"bathypelagic",NA
10.3,34,"bathypelagic",NA
10.3,34.2,"bathypelagic",NA
10.3,37.4,"bathypelagic",NA
10.3,37.6,"bathypelagic",NA
10.3,37.8,"bathypelagic",NA
10.3,38,"bathypelagic",NA
10.3,38.2,"bathypelagic",NA
10.3,38.4,"bathypelagic",9
10.3,38.6,"bathypelagic",9
10.3,38.8,"bathypelagic",9
10.3,39,"bathypelagic",9
10.3,39.2,"bathypelagic",9
10.3,39.4,"bathypelagic",9
10.3,39.6,"bathypelagic",9
10.3,39.8,"bathypelagic",9
10.3,40,"bathypelagic",9
10.3,40.2,"bathypelagic",9
10.3,40.4,"bathypelagic",NA
10.3,40.6,"bathypelagic",9
10.3,40.8,"bathypelagic",9
10.3,41,"bathypelagic",9
10.3,41.2,"bathypelagic",9
10.3,41.4,"bathypelagic",9
10.3,41.6,"bathypelagic",9
10.3,41.8,"bathypelagic",5
10.3,42,"bathypelagic",5
10.3,42.2,"bathypelagic",NA
10.3,42.6,"bathypelagic",NA
10.3,43,"bathypelagic",NA
10.3,43.2,"bathypelagic",NA
10.5,33.8,"bathypelagic",NA
10.5,34,"bathypelagic",NA
10.5,34.2,"bathypelagic",NA
10.5,34.4,"bathypelagic",NA
10.5,37,"bathypelagic",NA
10.5,37.2,"bathypelagic",NA
10.5,37.4,"bathypelagic",NA
10.5,37.6,"bathypelagic",NA
10.5,37.8,"bathypelagic",NA
10.5,38,"bathypelagic",NA
10.5,38.2,"bathypelagic",NA
10.5,38.4,"bathypelagic",NA
10.5,38.6,"bathypelagic",9
10.5,38.8,"bathypelagic",9
10.5,39,"bathypelagic",9
10.5,39.2,"bathypelagic",9
10.5,39.4,"bathypelagic",9
10.5,39.6,"bathypelagic",9
10.5,39.8,"bathypelagic",9
10.5,40,"bathypelagic",9
10.5,40.2,"bathypelagic",9
10.5,40.4,"bathypelagic",9
10.5,40.6,"bathypelagic",9
10.5,40.8,"bathypelagic",9
10.5,41,"bathypelagic",9
10.5,41.2,"bathypelagic",9
